p,    n,    N,    seq_result,    seq_time,    par_result,    par_time
1, 8, 1000, 3.14159248692, 0.00001656700, 3.14159248692, 0.00073754000
1, 8, 1000, 3.14159248692, 0.00001688600, 3.14159248692, 0.00050744400
1, 8, 1000, 3.14159248692, 0.00001664400, 3.14159248692, 0.00075939400
1, 8, 1000, 3.14159248692, 0.00001825600, 3.14159248692, 0.00050433000
1, 8, 1000, 3.14159248692, 0.00002878100, 3.14159248692, 0.00081026300
1, 8, 1000, 3.14159248692, 0.00001638700, 3.14159248692, 0.00077391300
1, 8, 1000, 3.14159248692, 0.00001658500, 3.14159248692, 0.00069721700
1, 8, 1000, 3.14159248692, 0.00001686500, 3.14159248692, 0.00079477700
1, 8, 1000, 3.14159248692, 0.00001659700, 3.14159248692, 0.00075060400
1, 8, 1000, 3.14159248692, 0.00001629000, 3.14159248692, 0.00073196000
1, 8, 1000, 3.14159248692, 0.00001893300, 3.14159248692, 0.00271634300
1, 8, 1000, 3.14159248692, 0.00001638700, 3.14159248692, 0.00070135200
1, 8, 1000, 3.14159248692, 0.00001633600, 3.14159248692, 0.00074716500
1, 8, 1000, 3.14159248692, 0.00001654300, 3.14159248692, 0.00074804000
1, 8, 1000, 3.14159248692, 0.00001665300, 3.14159248692, 0.00075753200
1, 8, 1000, 3.14159248692, 0.00196969400, 3.14159248692, 0.00101625800
1, 8, 1000, 3.14159248692, 0.00001669300, 3.14159248692, 0.00070734600
1, 8, 1000, 3.14159248692, 0.00001607400, 3.14159248692, 0.00058975300
1, 8, 1000, 3.14159248692, 0.00001638800, 3.14159248692, 0.00053798600
1, 8, 1000, 3.14159248692, 0.00001649500, 3.14159248692, 0.00050404600
2, 4, 1000, 3.14159248692, 0.00004254800, 3.14159248692, 0.01077052900
2, 4, 1000, 3.14159248692, 0.00003387200, 3.14159248692, 0.01071859300
2, 4, 1000, 3.14159248692, 0.00003809300, 3.14159248692, 0.01113044700
2, 4, 1000, 3.14159248692, 0.00003310500, 3.14159248692, 0.01134820200
2, 4, 1000, 3.14159248692, 0.00003619000, 3.14159248692, 0.01172558300
2, 4, 1000, 3.14159248692, 0.00003251400, 3.14159248692, 0.01083475600
2, 4, 1000, 3.14159248692, 0.00002895700, 3.14159248692, 0.01098864600
2, 4, 1000, 3.14159248692, 0.00002823100, 3.14159248692, 0.01088120200
2, 4, 1000, 3.14159248692, 0.00001866000, 3.14159248692, 0.01101966500
2, 4, 1000, 3.14159248692, 0.00003437900, 3.14159248692, 0.01090397200
2, 4, 1000, 3.14159248692, 0.00003174000, 3.14159248692, 0.01117465500
2, 4, 1000, 3.14159248692, 0.00004872900, 3.14159248692, 0.01092412800
2, 4, 1000, 3.14159248692, 0.00003420500, 3.14159248692, 0.01106560000
2, 4, 1000, 3.14159248692, 0.00002628700, 3.14159248692, 0.01160174400
2, 4, 1000, 3.14159248692, 0.00003242400, 3.14159248692, 0.01110275900
2, 4, 1000, 3.14159248692, 0.00004938300, 3.14159248692, 0.01092471000
2, 4, 1000, 3.14159248692, 0.00003624400, 3.14159248692, 0.01114313500
2, 4, 1000, 3.14159248692, 0.00002896300, 3.14159248692, 0.01100846700
2, 4, 1000, 3.14159248692, 0.00003519700, 3.14159248692, 0.01085267500
2, 4, 1000, 3.14159248692, 0.00004857700, 3.14159248692, 0.01091722800
4, 2, 1000, 3.14159248692, 0.00005287300, 3.14159248692, 0.03058654400
4, 2, 1000, 3.14159248692, 0.00003045200, 3.14159248692, 0.03064416600
4, 2, 1000, 3.14159248692, 0.00004590000, 3.14159248692, 0.03089903500
4, 2, 1000, 3.14159248692, 0.00003526200, 3.14159248692, 0.03038088800
4, 2, 1000, 3.14159248692, 0.00005805100, 3.14159248692, 0.03079678000
4, 2, 1000, 3.14159248692, 0.00005330800, 3.14159248692, 0.02050543000
4, 2, 1000, 3.14159248692, 0.00002613400, 3.14159248692, 0.03070541400
4, 2, 1000, 3.14159248692, 0.00005129800, 3.14159248692, 0.03083614000
4, 2, 1000, 3.14159248692, 0.00002794700, 3.14159248692, 0.03067640900
4, 2, 1000, 3.14159248692, 0.00006350600, 3.14159248692, 0.03042256700
4, 2, 1000, 3.14159248692, 0.00004075600, 3.14159248692, 0.03071745800
4, 2, 1000, 3.14159248692, 0.00004631800, 3.14159248692, 0.03071972700
4, 2, 1000, 3.14159248692, 0.00002049600, 3.14159248692, 0.03052123000
4, 2, 1000, 3.14159248692, 0.00003809600, 3.14159248692, 0.03065884100
4, 2, 1000, 3.14159248692, 0.00006725900, 3.14159248692, 0.03101546300
4, 2, 1000, 3.14159248692, 0.00003656900, 3.14159248692, 0.03072696100
4, 2, 1000, 3.14159248692, 0.00005530600, 3.14159248692, 0.03143527800
4, 2, 1000, 3.14159248692, 0.00003088100, 3.14159248692, 0.03050621700
4, 2, 1000, 3.14159248692, 0.00004063900, 3.14159248692, 0.03053927000
4, 2, 1000, 3.14159248692, 0.00003120100, 3.14159248692, 0.03139856400
8, 1, 1000, 3.14159248692, 0.00006639300, 3.14159248692, 0.07069167200
8, 1, 1000, 3.14159248692, 0.00005817400, 3.14159248692, 0.07077815200
8, 1, 1000, 3.14159248692, 0.00006379100, 3.14159248692, 0.06033954000
8, 1, 1000, 3.14159248692, 0.00006411900, 3.14159248692, 0.05925018500
8, 1, 1000, 3.14159248692, 0.00006326800, 3.14159248692, 0.05047979200
8, 1, 1000, 3.14159248692, 0.00015096000, 3.14159248692, 0.07011110100
8, 1, 1000, 3.14159248692, 0.00005318500, 3.14159248692, 0.06043643700
8, 1, 1000, 3.14159248692, 0.00008386600, 3.14159248692, 0.04955527200
8, 1, 1000, 3.14159248692, 0.00002787600, 3.14159248692, 0.06046713900
8, 1, 1000, 3.14159248692, 0.00004060400, 3.14159248692, 0.05049691500
8, 1, 1000, 3.14159248692, 0.00006153400, 3.14159248692, 0.06045138100
8, 1, 1000, 3.14159248692, 0.00003308400, 3.14159248692, 0.07040528900
8, 1, 1000, 3.14159248692, 0.00008872000, 3.14159248692, 0.07041828700
8, 1, 1000, 3.14159248692, 0.00005422300, 3.14159248692, 0.06059851000
8, 1, 1000, 3.14159248692, 0.00008356700, 3.14159248692, 0.05041847600
8, 1, 1000, 3.14159248692, 0.00007837300, 3.14159248692, 0.05949317300
8, 1, 1000, 3.14159248692, 0.00010152200, 3.14159248692, 0.07052644000
8, 1, 1000, 3.14159248692, 0.00008377600, 3.14159248692, 0.06041901600
8, 1, 1000, 3.14159248692, 0.00010417700, 3.14159248692, 0.06041863200
8, 1, 1000, 3.14159248692, 0.00007445700, 3.14159248692, 0.05048746200
1, 8, 1000000, 3.14159265359, 0.02013209800, 3.14159265359, 0.02277985100
1, 8, 1000000, 3.14159265359, 0.02006422100, 3.14159265359, 0.02433625300
1, 8, 1000000, 3.14159265359, 0.02038880700, 3.14159265359, 0.02337895100
1, 8, 1000000, 3.14159265359, 0.02350868900, 3.14159265359, 0.02336433200
1, 8, 1000000, 3.14159265359, 0.02094778500, 3.14159265359, 0.02409105700
1, 8, 1000000, 3.14159265359, 0.02033635000, 3.14159265359, 0.02465169200
1, 8, 1000000, 3.14159265359, 0.02084159500, 3.14159265359, 0.02158764500
1, 8, 1000000, 3.14159265359, 0.02110352500, 3.14159265359, 0.02212637900
1, 8, 1000000, 3.14159265359, 0.03128983600, 3.14159265359, 0.02386766200
1, 8, 1000000, 3.14159265359, 0.02087301800, 3.14159265359, 0.02373880900
1, 8, 1000000, 3.14159265359, 0.02291362200, 3.14159265359, 0.02113781400
1, 8, 1000000, 3.14159265359, 0.02315692800, 3.14159265359, 0.02145187900
1, 8, 1000000, 3.14159265359, 0.02023215800, 3.14159265359, 0.02296562100
1, 8, 1000000, 3.14159265359, 0.02087023900, 3.14159265359, 0.02401649900
1, 8, 1000000, 3.14159265359, 0.02239498300, 3.14159265359, 0.02278876400
1, 8, 1000000, 3.14159265359, 0.02221105300, 3.14159265359, 0.02230200100
1, 8, 1000000, 3.14159265359, 0.02344134000, 3.14159265359, 0.02559698900
1, 8, 1000000, 3.14159265359, 0.02282156000, 3.14159265359, 0.02282934500
1, 8, 1000000, 3.14159265359, 0.02134132200, 3.14159265359, 0.02235522900
1, 8, 1000000, 3.14159265359, 0.02047301300, 3.14159265359, 0.02408133700
2, 4, 1000000, 3.14159265359, 0.04230424200, 3.14159265359, 0.03161137700
2, 4, 1000000, 3.14159265359, 0.03789272100, 3.14159265359, 0.02414746400
2, 4, 1000000, 3.14159265359, 0.04081079500, 3.14159265359, 0.03187701200
2, 4, 1000000, 3.14159265359, 0.04097360800, 3.14159265359, 0.03043054700
2, 4, 1000000, 3.14159265359, 0.03684016100, 3.14159265359, 0.02483218600
2, 4, 1000000, 3.14159265359, 0.03920225000, 3.14159265359, 0.02254971800
2, 4, 1000000, 3.14159265359, 0.03886479100, 3.14159265359, 0.02461637100
2, 4, 1000000, 3.14159265359, 0.03743393700, 3.14159265359, 0.02415980300
2, 4, 1000000, 3.14159265359, 0.03858870700, 3.14159265359, 0.03114578800
2, 4, 1000000, 3.14159265359, 0.03979704400, 3.14159265359, 0.02059423600
2, 4, 1000000, 3.14159265359, 0.03732151700, 3.14159265359, 0.02589065100
2, 4, 1000000, 3.14159265359, 0.04079465000, 3.14159265359, 0.03153113700
2, 4, 1000000, 3.14159265359, 0.04013610200, 3.14159265359, 0.03098239000
2, 4, 1000000, 3.14159265359, 0.03981775300, 3.14159265359, 0.03406897200
2, 4, 1000000, 3.14159265359, 0.03976423700, 3.14159265359, 0.02062950300
2, 4, 1000000, 3.14159265359, 0.04043042600, 3.14159265359, 0.03325607700
2, 4, 1000000, 3.14159265359, 0.03885699300, 3.14159265359, 0.02392173900
2, 4, 1000000, 3.14159265359, 0.04191230700, 3.14159265359, 0.02937006000
2, 4, 1000000, 3.14159265359, 0.03867481900, 3.14159265359, 0.02306850600
2, 4, 1000000, 3.14159265359, 0.04125300200, 3.14159265359, 0.02982512000
4, 2, 1000000, 3.14159265359, 0.03324096000, 3.14159265359, 0.03497933200
4, 2, 1000000, 3.14159265359, 0.03202368300, 3.14159265359, 0.03486442200
4, 2, 1000000, 3.14159265359, 0.03704800100, 3.14159265359, 0.02994746100
4, 2, 1000000, 3.14159265359, 0.03229068200, 3.14159265359, 0.03558812500
4, 2, 1000000, 3.14159265359, 0.04955416000, 3.14159265359, 0.02790611100
4, 2, 1000000, 3.14159265359, 0.03439149700, 3.14159265359, 0.03241636600
4, 2, 1000000, 3.14159265359, 0.03240329800, 3.14159265359, 0.03411297100
4, 2, 1000000, 3.14159265359, 0.03006360900, 3.14159265359, 0.03903932900
4, 2, 1000000, 3.14159265359, 0.05368251800, 3.14159265359, 0.03309433900
4, 2, 1000000, 3.14159265359, 0.03466810800, 3.14159265359, 0.03288994300
4, 2, 1000000, 3.14159265359, 0.03510945800, 3.14159265359, 0.03166935900
4, 2, 1000000, 3.14159265359, 0.05124038700, 3.14159265359, 0.03649337200
4, 2, 1000000, 3.14159265359, 0.04586369500, 3.14159265359, 0.03272119900
4, 2, 1000000, 3.14159265359, 0.05690185000, 3.14159265359, 0.03332110200
4, 2, 1000000, 3.14159265359, 0.05110164200, 3.14159265359, 0.03582334700
4, 2, 1000000, 3.14159265359, 0.03206305800, 3.14159265359, 0.03510128100
4, 2, 1000000, 3.14159265359, 0.04554857000, 3.14159265359, 0.03112983000
4, 2, 1000000, 3.14159265359, 0.03462376200, 3.14159265359, 0.03340478600
4, 2, 1000000, 3.14159265359, 0.05302562900, 3.14159265359, 0.03415515500
4, 2, 1000000, 3.14159265359, 0.04818833600, 3.14159265359, 0.02984155700
8, 1, 1000000, 3.14159265359, 0.06180639700, 3.14159265359, 0.06286973500
8, 1, 1000000, 3.14159265359, 0.06184984600, 3.14159265359, 0.06378850200
8, 1, 1000000, 3.14159265359, 0.06191560700, 3.14159265359, 0.06164137200
8, 1, 1000000, 3.14159265359, 0.06339822200, 3.14159265359, 0.04278725000
8, 1, 1000000, 3.14159265359, 0.06408703300, 3.14159265359, 0.04947206700
8, 1, 1000000, 3.14159265359, 0.14187645400, 3.14159265359, 0.03491937400
8, 1, 1000000, 3.14159265359, 0.13452351500, 3.14159265359, 0.05256251000
8, 1, 1000000, 3.14159265359, 0.08822402300, 3.14159265359, 0.03106656400
8, 1, 1000000, 3.14159265359, 0.13009538400, 3.14159265359, 0.05363268200
8, 1, 1000000, 3.14159265359, 0.07988001100, 3.14159265359, 0.04956298500
8, 1, 1000000, 3.14159265359, 0.14380790000, 3.14159265359, 0.04600910500
8, 1, 1000000, 3.14159265359, 0.06449856200, 3.14159265359, 0.05134901900
8, 1, 1000000, 3.14159265359, 0.06498688500, 3.14159265359, 0.06867403000
8, 1, 1000000, 3.14159265359, 0.09626329800, 3.14159265359, 0.03977260600
8, 1, 1000000, 3.14159265359, 0.07460430500, 3.14159265359, 0.07198602400
8, 1, 1000000, 3.14159265359, 0.07258064400, 3.14159265359, 0.05363262900
8, 1, 1000000, 3.14159265359, 0.06123330400, 3.14159265359, 0.05599191600
8, 1, 1000000, 3.14159265359, 0.06555783100, 3.14159265359, 0.05720090100
8, 1, 1000000, 3.14159265359, 0.07016373600, 3.14159265359, 0.06546877800
8, 1, 1000000, 3.14159265359, 0.06412736100, 3.14159265359, 0.04951670800
1, 8, 100000000, 3.14159265359, 2.17831764400, 3.14159265359, 2.23145100100
1, 8, 100000000, 3.14159265359, 2.19733885800, 3.14159265359, 2.25671382100
1, 8, 100000000, 3.14159265359, 2.21143079600, 3.14159265359, 2.27904099700
1, 8, 100000000, 3.14159265359, 2.21875111900, 3.14159265359, 2.27027675900
1, 8, 100000000, 3.14159265359, 2.20627682000, 3.14159265359, 2.27298412900
1, 8, 100000000, 3.14159265359, 2.24594949700, 3.14159265359, 2.29852524100
1, 8, 100000000, 3.14159265359, 2.38056094100, 3.14159265359, 2.30165040600
1, 8, 100000000, 3.14159265359, 2.28434336000, 3.14159265359, 2.57102315100
1, 8, 100000000, 3.14159265359, 2.24981569000, 3.14159265359, 2.58155572400
1, 8, 100000000, 3.14159265359, 2.24844433500, 3.14159265359, 2.55169222000
1, 8, 100000000, 3.14159265359, 2.21290024100, 3.14159265359, 2.53087682400
1, 8, 100000000, 3.14159265359, 2.22487109500, 3.14159265359, 2.57912450100
1, 8, 100000000, 3.14159265359, 2.22547666500, 3.14159265359, 2.54420244000
1, 8, 100000000, 3.14159265359, 2.25047413400, 3.14159265359, 2.53897600800
1, 8, 100000000, 3.14159265359, 2.19355061800, 3.14159265359, 2.49205370100
1, 8, 100000000, 3.14159265359, 2.22827505400, 3.14159265359, 2.54043775600
1, 8, 100000000, 3.14159265359, 2.21970395300, 3.14159265359, 2.54157130100
1, 8, 100000000, 3.14159265359, 2.21142278700, 3.14159265359, 2.54053255700
1, 8, 100000000, 3.14159265359, 2.22826968900, 3.14159265359, 2.54584495000
1, 8, 100000000, 3.14159265359, 2.22250453100, 3.14159265359, 2.55142805600
2, 4, 100000000, 3.14159265359, 4.21690462500, 3.14159265359, 2.40467208500
2, 4, 100000000, 3.14159265359, 4.25617040100, 3.14159265359, 2.40718561100
2, 4, 100000000, 3.14159265359, 4.24005381500, 3.14159265359, 2.40280979400
2, 4, 100000000, 3.14159265359, 4.21906694000, 3.14159265359, 2.44211054100
2, 4, 100000000, 3.14159265359, 4.23078444600, 3.14159265359, 2.41768786700
2, 4, 100000000, 3.14159265359, 4.26053000300, 3.14159265359, 2.42353068800
2, 4, 100000000, 3.14159265359, 4.25458831300, 3.14159265359, 2.39699817600
2, 4, 100000000, 3.14159265359, 4.24501157200, 3.14159265359, 2.39049925600
2, 4, 100000000, 3.14159265359, 4.27566894000, 3.14159265359, 2.41910753900
2, 4, 100000000, 3.14159265359, 4.23740549000, 3.14159265359, 2.39841402400
2, 4, 100000000, 3.14159265359, 4.22689668500, 3.14159265359, 2.41391607500
2, 4, 100000000, 3.14159265359, 4.23762535300, 3.14159265359, 2.39622940600
2, 4, 100000000, 3.14159265359, 4.23985257300, 3.14159265359, 2.40686344200
2, 4, 100000000, 3.14159265359, 4.21277086400, 3.14159265359, 2.39219805700
2, 4, 100000000, 3.14159265359, 4.21338572400, 3.14159265359, 2.39947885600
2, 4, 100000000, 3.14159265359, 4.25047658500, 3.14159265359, 2.50056244400
2, 4, 100000000, 3.14159265359, 4.37783576100, 3.14159265359, 2.48906273400
2, 4, 100000000, 3.14159265359, 4.43970025400, 3.14159265359, 2.51945599900
2, 4, 100000000, 3.14159265359, 4.40013282400, 3.14159265359, 2.49169641900
2, 4, 100000000, 3.14159265359, 4.42859368800, 3.14159265359, 2.50168755000
4, 2, 100000000, 3.14159265359, 3.83076806500, 3.14159265359, 1.30148090900
4, 2, 100000000, 3.14159265359, 4.16047217500, 3.14159265359, 1.29757308200
4, 2, 100000000, 3.14159265359, 4.21914584400, 3.14159265359, 1.36628533500
4, 2, 100000000, 3.14159265359, 4.10401061100, 3.14159265359, 1.27155815300
4, 2, 100000000, 3.14159265359, 4.28800468500, 3.14159265359, 1.26463770800
4, 2, 100000000, 3.14159265359, 4.33825973300, 3.14159265359, 1.32633385100
4, 2, 100000000, 3.14159265359, 4.05930584900, 3.14159265359, 1.32383112200
4, 2, 100000000, 3.14159265359, 4.10784865500, 3.14159265359, 1.29079536500
4, 2, 100000000, 3.14159265359, 4.09482509300, 3.14159265359, 1.29020083100
4, 2, 100000000, 3.14159265359, 4.14803966400, 3.14159265359, 1.27628182500
4, 2, 100000000, 3.14159265359, 4.07880784800, 3.14159265359, 1.24831166300
4, 2, 100000000, 3.14159265359, 4.11748685500, 3.14159265359, 1.28022259300
4, 2, 100000000, 3.14159265359, 4.13642178300, 3.14159265359, 1.37726090000
4, 2, 100000000, 3.14159265359, 4.12302386200, 3.14159265359, 1.32000034200
4, 2, 100000000, 3.14159265359, 4.11108773300, 3.14159265359, 1.29790030600
4, 2, 100000000, 3.14159265359, 4.09971557400, 3.14159265359, 1.28023124000
4, 2, 100000000, 3.14159265359, 4.11690451300, 3.14159265359, 1.28539615400
4, 2, 100000000, 3.14159265359, 4.05405800100, 3.14159265359, 1.28552546600
4, 2, 100000000, 3.14159265359, 4.12023224500, 3.14159265359, 1.32229394000
4, 2, 100000000, 3.14159265359, 4.12122785100, 3.14159265359, 1.25882208800
8, 1, 100000000, 3.14159265359, 8.70669788800, 3.14159265359, 1.44002864200
8, 1, 100000000, 3.14159265359, 9.06036795200, 3.14159265359, 1.33350530700
8, 1, 100000000, 3.14159265359, 8.43133482300, 3.14159265359, 1.35614961100
8, 1, 100000000, 3.14159265359, 8.68594516800, 3.14159265359, 1.33553690800
8, 1, 100000000, 3.14159265359, 8.20044706900, 3.14159265359, 1.27696562100
8, 1, 100000000, 3.14159265359, 9.18250769300, 3.14159265359, 1.31208376200
8, 1, 100000000, 3.14159265359, 8.30818289300, 3.14159265359, 1.29665173700
8, 1, 100000000, 3.14159265359, 8.48308076200, 3.14159265359, 1.37296814400
8, 1, 100000000, 3.14159265359, 9.00462669800, 3.14159265359, 1.32873878200
8, 1, 100000000, 3.14159265359, 9.14323704000, 3.14159265359, 1.27649521100
8, 1, 100000000, 3.14159265359, 8.78508562900, 3.14159265359, 1.30366975500
8, 1, 100000000, 3.14159265359, 8.70293591100, 3.14159265359, 1.36605509600
8, 1, 100000000, 3.14159265359, 8.88068949800, 3.14159265359, 1.33309573400
8, 1, 100000000, 3.14159265359, 8.92532320100, 3.14159265359, 1.28116513900
8, 1, 100000000, 3.14159265359, 8.27191540000, 3.14159265359, 1.28763025200
8, 1, 100000000, 3.14159265359, 8.20020733200, 3.14159265359, 1.41223771600
8, 1, 100000000, 3.14159265359, 9.18704647300, 3.14159265359, 1.27637027900
8, 1, 100000000, 3.14159265359, 8.47811308100, 3.14159265359, 1.33699159100
8, 1, 100000000, 3.14159265359, 8.91942868900, 3.14159265359, 1.31815639100
8, 1, 100000000, 3.14159265359, 8.47976546900, 3.14159265359, 1.28838324200
